KATUZ_KOD;latitude;longitude
628921;49.7054489717402;18.467335423292624
628956;49.05504939939632;16.227894786737803
628964;48.8534289962437;16.598725125844584
628972;48.65805177823991;14.461028881376526
629022;50.6508654980264;15.657838259229898
629049;50.74983748577625;14.338364395264042
629057;49.65173579827154;14.173379453780376
629065;49.965974187574616;16.703937023543087
629081;49.294772984142625;16.060397784796915
629146;49.91422984781956;13.495692616315841
629154;49.979419179529536;15.072276330789501
629189;49.99306542284983;15.099099193742068
629201;49.85559036198879;12.653967412334826
629278;50.53963997044308;15.65128230988013
629286;49.06719623802277;16.47256211636449
629294;49.07145963785696;13.933650774437305
629332;49.64983281897383;15.18282007151508
629391;50.54203093701723;14.87954990743602
629405;49.653792426943475;15.606441172323382
629421;50.574610083367396;15.673779784005417
629430;49.09914489272827;15.823236229778358
629448;49.08866389161447;15.815304186836435
629456;49.07012015099099;14.934183702641668
629499;49.375181818455125;13.26516870166953
629537;49.13765045024622;17.814821700886043
629545;49.84352764307002;18.093810900427687
629553;50.002730989011354;16.39106403762052
629561;49.39266139759418;16.135829514762307
629570;49.40716330660178;16.189848357033387
629596;50.45442990883335;15.288913395256406
629600;49.56148220580629;18.738739399860847
629669;49.36154026775493;16.361584228725704
629685;49.60707629841629;13.362830274728067
629693;49.610427600338696;13.329878567422563
629731;49.91332894440763;18.424100374069802
629740;49.62951854876633;15.34697884911751
629774;50.12248061920387;16.798783734825545
629804;49.983364239802;17.29716264690368
629839;48.96681061263293;17.584316119730307
629863;49.475478857644895;17.672675248250876
629871;50.243587216693065;12.628852485981321
629910;50.52579586572122;15.692228941363997
629979;50.88419741058629;14.583922162736803
629987;50.99775726741589;14.293123952309577
630039;50.235338748690175;15.70214859444563
630063;50.441528012040365;16.148291116873647
630080;50.02999957111223;15.980509980357374
630098;49.4642222489359;16.20784737919433
630110;49.50385559797266;16.227775998512566
630128;50.94266986224046;15.14875094626562
630136;50.07758273695318;15.93802649352919
630152;50.305536089859956;14.733394255097066
630179;49.91304590920754;16.30147723065291
630195;50.43542065344674;14.968767300333228
630209;49.937788567736526;16.98109180530144
630233;49.69528608127299;18.49346816852755
630241;48.85975554936748;14.409678565106665
630292;49.84119380459958;16.252629289962996
630322;49.55060988372337;17.520997950898884
630331;48.88770323201554;16.64151067883393
630349;49.15388882092551;15.980415770603503
630357;49.13324938521939;15.518787962543882
630365;50.59649027526704;14.042538871161995
630373;50.615057855931035;14.025256313236765
630381;50.026202686155884;12.55010520917615
630438;49.09544494215585;14.986581591946392
630454;49.90309557564687;17.788095071992814
630489;49.35168267552424;17.162517512569554
630501;49.57139650375869;17.41465485951393
630543;49.08381242227009;15.693630030320364
630551;49.46498428094138;14.897279970523492
630586;48.97065029054265;14.74148666293159
630608;49.00249428886717;17.28224797417891
630624;50.54831120601043;14.467711940430922
630683;49.17739251077094;15.293359762526782
630691;50.42481014002862;13.178274248248302
630799;49.244384347387175;16.348860161300177
630802;49.230926262259594;16.35906307414696
630811;49.7436272791531;17.444122307613338
630829;49.704153335229044;17.3436138938047
630837;49.42849046957173;17.535109758094524
630845;49.42763461347444;17.546083810920997
630853;49.43916409681;12.92295415972867
630977;49.25153655062015;13.661848223123028
630985;50.3608666608499;15.546769061763662
631001;50.40695413345256;15.107125556035028
631019;50.24668606178663;13.737298438607942
631027;49.2124898637609;14.777558693045565
631035;50.01862152318297;14.738799816046814
631116;50.88847695083085;14.461676534786278
631124;49.27463966023474;14.37268295853346
631167;49.860854525945314;18.480841065427853
631205;50.0223275763459;14.78874081884686
631213;50.027015432488035;14.777137078354418
631221;50.005856715905615;14.779365764885563
631230;50.45055381456994;14.741755751926226
631248;49.352226956519104;13.849614417333857
631256;49.36281087264454;13.882001291476403
631272;50.40327774046874;15.766200288888534
631302;49.747656815187774;16.97019224590507
631329;49.43392628413803;16.630028312146177
631370;50.38986042480192;14.77790593092616
631388;49.43111662362632;16.35761920485315
631396;49.1401907773462;17.667378714629052
631400;48.89186918962363;14.504321017054332
631426;50.10510543724237;16.262182917888822
631451;49.2517569561079;15.426254228542323
631469;49.51807210205682;13.726849257333521
631507;49.576431498260796;17.058449424063813
631523;49.428944106521186;16.89978702129122
631531;50.03123507205778;14.203262789083832
631540;49.520242488212034;13.959633209984338
631582;49.55760451608893;13.473824859568174
631604;49.731122460029766;13.968581200260004
631621;49.82210725015621;14.90055986583505
631647;49.93721530558818;15.06692945054629
631671;50.53525913167736;14.321786110827365
631728;50.1371421222676;13.317424278634443
631736;50.16353789826056;13.342892854209925
631761;49.41534270882448;16.27571296313613
631779;49.87753666997994;13.724247096182081
631787;49.874722199882974;13.74299097264771
631809;50.33702983268454;15.261326842754112
631833;49.12356900573626;14.549329805399974
631850;49.113870324758395;14.522428792409679
631876;50.587407479186375;14.967634732280121
631884;49.52528249225472;12.763581365330557
631892;49.51811814685258;12.736144933526468
631914;49.50987671694899;12.79310214235288
631965;50.07491593768824;13.483991904159293
631990;49.174629066498;14.796803837141457
632066;49.22812946818962;14.71095765376172
632074;49.70441819283323;14.111294840171865
632104;49.33188967500381;16.47849884396279
632112;49.45656202122333;12.871023747375997
632139;49.77338280788587;14.290879581005083
632163;49.42985362219879;14.594664467678598
632171;49.431330785691145;14.558070099826953
632180;49.435279270934146;14.57165946386428
632198;49.31004862817009;14.37002954510877
632236;49.397827706928844;14.59836921865171
632244;50.06507856643731;15.852863742012037
632261;49.16571382551211;13.73861203633653
632325;50.14988392515574;12.88471381262622
632333;49.225222884401745;13.607770676403586
632350;49.19476789156813;16.942019114776436
632368;49.02936837831384;17.017806424451994
632376;49.72512710832422;14.25547217246993
632392;49.705803312543864;14.296692196028266
632406;49.337894054300946;14.04381561264097
632481;49.73703970200148;14.249342510744302
632490;50.57994596758422;14.543439140361723
632503;49.93779176373059;12.660053173760577
632511;50.19544068612912;13.972153174953077
632520;48.85687235684365;16.486978753081036
632538;49.47006858340433;16.544601818896137
632546;49.17772591502929;17.957791914861247
632554;49.276746301264;16.952753952129196
632562;49.29564020391858;13.896117830668626
632589;49.3243564940625;13.923984566274264
632597;50.42691020280461;13.436339156931528
632601;49.861533254175534;13.840769830420323
632619;49.906485199782544;16.785281671886555
632643;49.047429955302796;17.594057364655477
632651;49.61536297182806;14.10357028130121
632660;49.699245644069975;15.410076606629069
632686;49.29854689735048;14.937371772714553
632694;50.690099681758596;14.922295345942805
632708;49.7976107490426;13.448875989945009
632716;50.092748564209586;14.041430011288288
632724;49.33474875821402;17.058157598990356
632732;50.68808932629146;15.305359185761231
632741;49.31848604106366;17.784048184309306
632759;50.59019303266801;14.346347379073643
632783;49.49141247268999;17.13366881692089
632805;50.480278911199115;13.939292650764253
632813;50.47953078158435;13.894080841344865
632830;49.983393197544025;15.74535992384723
632856;49.96743685318397;15.739054073580101
632864;49.159578489629766;13.766025772607955
632929;50.18392895432222;14.208183387008066
632937;50.169546520808396;14.63038165873866
632945;50.538847788976554;14.534034525305952
632961;49.97336373172891;13.543121259774992
632970;49.97528859583417;13.567399883306065
633011;49.32692009245924;17.143581124928165
633020;49.42708107679213;17.588279005243468
633038;49.43754910733425;17.578701845991297
633046;49.4238065375971;17.580917135081105
633054;50.27096990699621;14.070388319972592
633071;50.261883477536884;14.056010800042333
633089;50.272959558305914;14.395529525430389
633101;49.293549312498406;17.23040764404863
633119;50.25477691828904;14.642760355160467
633127;50.10127846698015;15.814003673806786
633135;49.14022588563601;14.313445392495563
633151;49.11789811736765;14.330571659089088
633216;49.10679631400567;14.024808532841536
633241;49.09951285767204;13.980556506449775
633259;49.4641057173822;14.76253883400164
633267;49.56552021059159;17.930265043314062
633275;49.48784298169137;17.27586137557676
633321;50.400297303337965;14.033962364148556
633364;49.6972626787848;14.07818421910108
633372;50.37213597990097;15.8099735485321
633381;50.68003750368658;13.794372637488442
633496;50.60736191520671;13.974201126895448
633526;49.826874594860705;16.95899092571392
633534;48.98199640454435;14.537108640455807
633569;49.673540040131336;14.332300553780755
633585;48.916104843293425;17.09838194149479
633615;48.98041938596182;14.395986376725155
633623;48.98195058983258;14.3641721717947
633666;50.71408405609077;14.800326344504594
633674;50.03086538076366;17.646066067999577
633682;49.6944530662872;14.047437615323926
633691;49.4332827733436;15.174769171391953
633704;49.4513329390104;15.39877127087804
633712;50.60234556416113;13.74749393836958
633810;49.081782644051344;16.194685803320397
633828;49.03526958710701;14.693203335531035
633836;49.604318910621586;15.15182100246394
633852;49.40973326978285;15.431555863674914
633861;50.42401691554114;14.188155007074357
633879;49.820949218558724;17.53592811032271
633909;50.21151581856347;15.00764339755593
633925;48.88289422048747;14.883219109651883
633941;49.962186941188556;16.235348220530277
634077;50.42323027112067;15.824889922687024
634140;48.76918577325492;16.299667758280524
634158;48.8056246884609;16.315090050661272
634166;48.78408722526534;16.095875936145454
634174;48.84598350536773;16.1143345830422
634182;49.187873791185325;15.506040569391521
634239;50.25366023195828;15.188383148157214
634255;49.13306712365848;14.64504978150072
634280;49.77960164781124;13.502831168342121
634301;49.610815347043385;16.855808836430153
634310;49.00141257684295;16.210204555640292
634328;49.952649032440206;16.295024279585324
634336;49.91636747545005;16.155392478920312
634344;49.74651426115712;13.51385195601691
634379;50.52177797038969;14.262079584877542
634395;49.79985034736646;13.059321670837205
634417;49.81139234378178;13.005063306336556
634433;49.4345461887483;14.998921482229735
634441;50.38419577008644;14.009981167273638
634468;49.812873334141536;13.94327694524641
634476;49.73970996225633;15.973099822125143
634531;50.292585771774284;12.768858371997558
634581;49.20518957784217;18.08289294850819
634603;50.72427495271432;14.318947679809705
634638;50.123095851081246;12.349988653356666
634719;49.547081639666374;18.211645634188795
634808;49.68711802179787;18.22993567135476
634824;49.671940355457345;18.328915453817135
635090;50.904146407983525;15.063101124487662
635171;49.595683074914405;18.375004564515734
635260;48.68464267091727;14.158233413984545
635286;48.625203340948865;14.168831760232443
635324;49.6295225786015;16.041499350682667
635332;49.618763347425855;16.03737376770961
635341;49.286808542663685;17.6913295992185
635499;49.80992880918107;15.481549881057646
635537;49.832085957078064;15.442420023694835
635561;49.227745546004726;17.672589218960944
636029;49.21876407608929;17.586998848378165
636215;48.982268331725116;15.883712948798134
636231;49.76293380367298;16.756272670896095
636266;49.539549987849234;17.311342638592624
636274;49.48087479094769;17.498839263538304
636312;51.01139331848368;15.085377156698575
636339;50.18192142242338;12.538081242676812
636398;50.59884696151663;13.982126589934856
636401;49.229800731057075;16.8761619905703
636410;49.24697120449454;16.866339517458794
636452;49.304133213751115;16.722597645511282
636487;50.32740719224125;15.829205482738757
636495;49.90083466923077;18.092607551782102
636517;50.64074753283833;13.706914904356163
636533;49.444989427852164;13.840459995870248
636541;49.111282488836856;16.552521371357944
636550;49.67116207716358;14.0516140168897
636614;50.61537197701804;15.412768392418219
636665;49.110470962840566;14.062363967495132
636681;50.27649246316739;12.922310900997871
636720;50.48688559080238;15.888215220174624
636827;48.8445955425876;14.936207303367
636878;49.317543366190804;18.147436085770327
636908;49.16515466313816;17.474949385933918
636959;49.13794686701908;17.897350063752395
636967;49.824010631278576;12.55966012966642
637017;48.952320896943526;14.912013528730089
637076;50.591381438791934;13.590833887400432
637084;49.74238406035358;15.928012475217937
637106;49.56646334619138;15.89574809893155
637131;49.68058369283865;17.042585279494535
637203;50.08948647991032;16.935548686340127
637238;50.770342411730994;15.400643652585485
637254;49.67898339518281;16.81183840392412
637262;49.1760092501466;13.446365567220221
637441;49.62507930827455;16.374466100417845
637459;49.17055315707256;16.092452607002222
637467;49.18004465281201;16.083136499375712
637483;50.299172530741494;15.17301919416149
637491;49.94743897296516;18.235865029800905
637513;49.10576640121023;14.893984354645774
637530;49.10831417524722;14.923313538495355
637556;49.78190338970544;18.44199613306981
637823;49.596078688212195;15.57340306567342
637963;49.64203577592367;15.763129615780967
637998;50.49797022176887;16.03244255876301
638021;50.44003642237851;13.598304773063369
638056;48.81311367058231;16.00699166933959
638072;50.16021949980068;12.262691730188646
638161;49.28700197682904;13.697262564523692
638196;50.87429160080231;15.174927447338675
638200;50.05155893373168;16.39957831964673
638226;50.59365107306459;16.31792667589975
638242;50.10389313094591;16.430769985498724
638285;49.54118405587236;15.450780509314693
638293;49.52736424641602;15.43727961686731
638323;49.6863754792834;15.989504557677487
638366;49.229940422869696;15.729318062454045
638382;49.220286224631465;15.744341398304895
638412;49.312337800567626;16.412862496578086
638447;49.232005970206046;14.133026338388579
638455;49.12964248284963;15.28159311994607
638471;50.76828186644619;14.763732506696948
638501;50.38671798986724;15.914764586668316
638510;50.367742285669486;15.910096099475567
638536;49.062960428561226;16.107065797013984
638544;49.716281647806774;17.803545362018937
638579;50.69075829382063;14.394988438066573
638609;50.63591033110586;16.341237394727035
638633;50.71592025466925;14.291361633646433
638668;49.38036223417396;16.181776711346068
638676;49.36843317163392;16.203421263898694
638684;49.70977935675817;13.092856985111975
638692;49.72850987035821;13.102463274987448
638722;50.19230197028171;17.395434302528365
638731;49.938556298197895;15.673018990965417
638781;48.75138803742813;16.391971359107277
638790;49.688380180089894;17.940729368363517
638811;49.21232038387592;15.611851615666732
638838;49.495985113678536;14.760133902608343
638871;50.4334813737973;15.313284954094108
638889;50.42183587831063;15.321317171763717
638901;49.92192420904114;14.210936606427087
638927;49.60152811655533;16.401566566226442
638951;50.06750973209528;15.435078535993172
638960;50.23694216962033;14.699729383298713
639010;50.63876838672087;14.92868361378557
639028;49.423780569725395;15.494707705261115
639036;49.926760661085424;17.723555780745663
639095;49.23540962431838;13.395536233089167
639184;49.1141346553697;16.42587857777554
639192;48.984064635156805;14.564776486807302
639206;49.31258402172767;13.654398506080675
639249;50.28111005690885;17.67603379225431
639257;50.576754754274894;14.106714109290195
639303;49.7592334707454;15.899466913500465
639401;49.495725195541176;17.579185408717287
639427;49.534479335256044;13.072462040373466
639435;48.772655859916306;16.76166346243847
639443;49.888419847016245;13.64138871939728
639486;49.23667485073041;17.003492217556666
639508;49.84183753098697;17.96951978097668
639524;49.63530810661622;17.401923901242537
639541;49.67951448447178;15.844044590578191
639559;49.854048527813596;16.087984370033357
639583;49.11477855082836;14.45480660419734
639648;49.22528607629514;16.230340442099347
639656;49.383212280168436;16.514721448201062
639664;48.923566221857634;16.02590618685136
639672;49.50396736273459;16.508208460481438
639681;49.741206766988114;14.016879347522755
639702;49.55854123704432;13.922728066463701
639711;49.89485174138199;18.1991286795045
639893;49.54132692686502;16.997088217193685
639907;48.99002442781649;17.517852584468542
639915;49.335427600852924;13.808614369326433
639923;50.26454918842733;15.400146759873515
639940;49.637619583306034;17.279280605564775
639982;50.530995672790844;15.209187822136471
639991;50.544555941934675;15.261043066235423
640000;48.796112412320646;15.989334957230364
640018;50.01579789998711;16.447719695718188
640026;50.31471991829705;15.717254115434647
640034;49.84316231594841;16.01564522616912
640077;49.686529557613035;15.199830892212756
640140;50.00365795813962;18.01028016642753
640158;49.573739661767426;17.18174381422531
640166;49.71418116161522;17.22735457289103
640174;50.448097458325215;13.831819434520986
640191;49.67381890551346;18.528631777451032
640204;50.27619544437021;14.162909411583483
640239;49.142998407795204;16.91236125792601
640271;49.26947182289316;15.481358161953757
640280;49.503664913524815;16.039199468538712
640298;49.80430634599497;15.167132855786937
640387;49.26949160971921;14.48933231116882
640395;48.83665251276833;16.16546014778278
640409;49.50017198751744;16.410287229861076
640417;48.844683601576705;17.125555134599054
640611;49.294090747351554;15.981764823266145
640620;49.53766412595087;18.022376831790247
640638;49.59797370911668;15.265523477035808
640654;49.834306917484724;15.65322951550984
640697;49.389196619853394;15.414759203930828
640719;49.32808442742425;14.918860902007651
640727;49.15471059713115;13.22383402791556
640735;50.61908006176456;14.486556222812649
640778;49.077214084427084;16.607856917592347
640786;49.988074420859206;17.789056244590924
640816;49.98293803799935;17.802099844002402
640883;50.156163564724324;17.47838260848775
640913;50.28741637983111;13.56827301690801
640948;50.528037545685805;15.309375891515534
640964;49.41374454930028;16.645554108398404
640972;49.3373400420249;17.574239856518897
641111;49.953537292548894;16.000256963526716
641120;49.79064131635934;15.91375422121859
641146;50.074163659067466;15.992063254865197
641243;50.46330794405802;15.30529887459692
641260;50.44664117847856;15.308013999985935
641294;50.30825158217704;15.863447816067458
641316;49.77433857403154;13.692508198450913
641324;49.80214462367612;13.6983414461907
641332;50.38341958791171;15.573349470718274
641367;49.40714038055416;16.777407032120895
641456;50.19914981185914;14.295736564129129
641472;48.8847522356771;14.326780792134187
641537;49.59368909650741;15.301611164471911
641545;49.57893433899568;15.25899909315749
641553;49.58559419918393;13.09573957543494
641588;48.936131226589204;14.414294488095706
641596;48.93522325487763;14.359028920913504
641618;48.94416861127185;14.453111587405168
641626;48.93690159094535;14.381058587690232
641634;50.63419523289468;14.18381886928109
641715;50.62078157391908;14.135424356153926
641723;49.93213189523361;15.885674171807436
641740;49.20264068737287;17.254332185015112
641758;49.63421856920573;13.04766366952157
641774;50.593646285946605;13.422635232561696
641804;50.50165948478247;13.255838365836656
641847;49.217901369101256;16.748224492297915
641855;49.32926410050438;13.70843624549657
641944;49.58413244633951;13.993294724425493
641979;49.87312430511511;15.917571029331251
642002;49.86190142426041;15.895393364367477
642037;49.7234792980596;15.127350827232911
642061;49.637079272460355;17.205790407289403
642118;49.92063884165154;16.242994763362763
642126;50.328783984990544;14.855289333633404
642169;49.439585694544256;18.26524544346947
642312;49.88516390620919;13.264041186734897
642355;49.969035307785816;17.59904267743397
642363;50.35852744327981;14.347832494013145
642371;50.08158177793019;14.066453493345396
642380;50.39030446895037;12.771246492556084
642410;49.74928354871065;18.44718764139711
642444;48.946179264469585;16.80000300780689
642517;49.80314861202689;15.74457003085293
642584;50.61744170374018;15.562265359799795
642592;50.47331212597507;15.682479879909378
642606;48.88572967591101;15.88643708414945
642622;48.90366393875287;15.900468368493812
642631;49.8382541504872;13.347465931493343
642649;50.53244437571896;14.926542407124284
642665;50.544803230744755;14.933723276221007
642681;49.32929416810054;15.317564408715496
642690;49.96548987165647;16.616679152739138
642720;49.77404065644605;18.330036268125514
642754;50.428615327780676;15.721291057981631
642789;49.70251605197988;18.473242050404203
642827;49.26000405052204;15.318061082478566
642843;49.0608514607573;16.19982836236985
642851;48.94547669579097;16.15706848434655
642894;48.601130925692885;14.413427010567414
642916;50.75757054450037;14.341216331018172
642932;49.33044946142682;15.918277535855951
642941;49.93751898707896;13.384346306823268
642959;48.99810536044607;14.162172672771467
642975;50.049878220617344;16.102866727807083
643050;50.55491971374506;15.631422945487609
643076;49.5692090956333;13.1009079279772
643106;49.026298574409026;16.153512346256854
643114;49.838084622872024;12.948452169018399
643157;49.68150070374678;15.59507120592857
643190;49.91210006961116;14.958134170551572
643246;49.30380068348499;17.614196775568427
643289;49.15166075027276;17.803306065690514
643297;49.85206800726613;18.068561617438487
643319;50.7047600468758;14.503450888694392
643343;49.41109277171445;16.143651654236887
643351;49.17596907530148;18.060035017746554
643378;49.770633092336325;17.376125975242118
643394;49.50593127914653;18.648106109585104
643416;49.36562148046633;16.34202762460703
643424;49.38826875296927;16.31098627407617
643432;49.36277953832584;16.32902137424086
643441;50.67541057303082;15.830786327577124
643530;49.90771969218609;17.21593192292803
643564;49.15695405832228;15.24998963634915
643572;49.412119571750004;17.466659394394178
643581;49.16660691872274;15.422645217601744
643599;48.93649013523267;17.6218098797145
643602;49.15708412460663;15.28093345312556
643611;49.46969991750826;17.68610921979381
643629;49.21799909462634;15.20846144271169
643637;50.524747252893256;15.670244672976109
643653;49.11017003149486;15.014490834639776
643661;49.10070363292115;15.026617583180235
643751;50.41765253369534;14.410568064510896
643807;50.88408168479544;14.558930144275768
643823;50.7044640978743;14.4056938438026
643840;49.586151077852435;16.483462007895508
643858;50.2159537864943;17.623056829566924
643874;50.46327904581332;16.15274933540239
643939;49.23605912590739;15.01725890399691
643947;49.2700052322114;15.006703941673106
643955;49.33819694834326;15.902485526294141
643963;49.57383369495322;15.320518509459802
643980;49.50010968794593;16.192078015588717
643998;50.969959563033434;15.206674939114794
644013;50.0738487328684;15.970481822326992
644021;50.556842303323954;14.252088966941875
644030;49.090300666024554;15.57053613290466
644056;50.14072920107046;12.808246671231206
644111;50.30465129373946;14.70578238529836
644153;48.75803107270375;14.726322898368807
644358;49.71212411398965;15.814768715363442
644366;49.7218819839893;15.765321710581444
644391;49.9584350821201;16.800776557602067
644404;49.79886376410186;18.481587625596234
644439;49.55238106665468;16.777737610499944
644463;49.69318079213226;18.503777866533568
644480;49.936903918371726;16.60224061947362
644501;49.80694182893094;16.230612012299684
644528;49.141888535880206;15.843958140026498
644544;49.44784890474452;17.732917212556263
644552;49.29568025420825;15.310825135183594
644579;48.876633173877316;16.628718250476556
644587;49.290958340516646;15.880228271935476
644595;48.95274255866569;13.739211937561876
644609;48.98162542718252;13.772743222508982
644714;49.972134136887355;17.63433066975894
644757;48.99547111019604;15.680185135931263
644765;49.48288973838856;13.836568142422394
644773;50.13290426284246;14.337968731024144
644781;49.51427863631324;14.051513510639627
644803;50.10474010617719;14.732765857965656
644820;49.552217168550904;13.394398851516568
644838;49.536406605968814;13.394618332436462
644846;49.52220896287788;13.417401456500864
644871;49.543930948969454;12.916504618462653
644994;49.25929517146144;13.377880703265847
645001;50.09632988650579;14.94713864880446
645028;50.147931807891126;15.047756753898906
645061;49.503947133751645;15.108405582094962
645087;49.5100464153974;15.130270852956405
645109;50.161288685626715;13.603063065769536
645117;50.27090934089924;13.964641601099176
645125;50.273962722763905;13.955306094703982
645133;49.725544503625706;14.48105900229529
645150;49.59126685191654;15.197872245037608
645168;50.36579188974186;15.642445712824992
645231;48.77704825893089;14.18634715757213
645281;50.45001840079796;15.992606408232106
645303;50.44100140834856;16.020048106647216
645320;50.337558970344126;14.452178757967308
645362;50.32879782837153;15.760495678487404
645371;49.83631470442829;13.903740972496257
645486;50.15608279643271;13.531385722526261
645524;49.052573627066224;14.478627252063166
645541;49.203014959504856;13.774413723665473
645575;50.319269779874226;14.180190686178817
645583;49.12355173619752;15.069342630294654
645605;49.10988304426307;15.076948782240612
645613;49.53475820112204;17.996944456624924
645621;49.20275996213326;15.082130603526398
645656;49.04005994885719;17.257151692915805
645664;49.26002346560209;16.779416150068567
645672;48.95090287496315;16.25452697378361
645702;49.11607900996928;16.783166694863745
645711;49.193212499996825;15.405286054564092
645745;49.01755993718861;15.898075414629595
645753;48.99417007490096;15.925774821076205
645761;50.29631205269807;14.391559440767695
645770;50.54194992349688;15.721867294721404
645788;49.25407665893181;17.59036654479812
645842;50.06484958127787;14.243974241658558
645869;50.097645829471446;13.655095372355916
645885;49.82878522780613;14.039189570503318
645915;50.58814785642268;13.806851897508633
645923;50.10944551573081;14.206764338638202
646008;49.858372936566646;15.46608609157769
646016;49.25686443684269;14.39518070520378
646059;49.35271177746068;17.869281589695873
646091;50.12104114919021;17.568370249430846
646130;49.93258309651256;15.570051393998234
646156;49.876021467686115;16.77740753685731
646164;49.19393329994068;13.907989247243107
646172;49.18956843150051;13.926228853005487
646181;49.17903689728009;13.894396278618009
646199;49.51559136644729;14.69377817420178
646202;49.20581100420463;17.236268248800247
646211;49.28708338676775;17.060596865735995
646237;49.70837357737729;12.590457359849815
646296;50.49351109564471;14.33598962058278
646342;49.30442876650828;18.06035041545251
646377;48.952496264297345;16.99996947123603
646385;50.17917127115444;14.519370583824115
646407;49.974856751919184;17.073740503795864
646423;49.85184524651547;15.333175072637406
646431;48.79897904385359;16.396284367412864
646521;49.91357247926373;17.017441098204426
646547;49.84413189852566;16.95023561420483
646580;49.81949529327757;17.929625902228203
646598;49.576992153525474;17.686552794911343
646601;49.878595511467154;18.061805556560106
646628;50.158367797221345;15.269810334909565
646687;49.32682795352307;16.44414699407313
646695;49.45267722992534;17.57584849639397
646709;49.36850111510161;17.12014552327831
646725;49.05170102725698;17.58579450061748
646750;49.635951567682426;13.120973184952788
646768;49.63786719537403;13.101037638699667
646776;49.63130003586345;13.135996087256064
646792;49.7127655363341;15.290975384998024
646806;49.69291253959774;15.299908019890596
646857;50.28572329006959;17.281036186793237
646873;50.21120440874248;15.835076825686116
647233;49.73531296332903;16.480147298257002
647250;50.186635057530026;13.986587237156545
647306;49.71490504137751;13.645854113880224
647322;50.219827543593325;15.676562922582727
647331;50.08041173277111;15.742231497255643
647349;48.78197343251393;16.255492513741757
647357;49.62081392930466;18.736317978362877
647411;49.325448295584316;13.597459281317498
647454;49.46527207808576;13.049743810317326
647489;49.74917258362961;18.517828265431913
647519;50.16700160458857;14.936130772280917
647543;49.86208326849003;14.419137600160411
647560;50.0639553380655;15.187936751091172
647594;50.00271049604689;13.773864291209938
647608;49.04398158773639;14.108079078549242
647632;48.93074952829945;14.77107525427942
647641;50.29136797970902;12.16486360735303
647683;49.55897185892752;17.688231688678943
647888;48.831167492482976;14.859752710663546
647900;49.7404252795462;17.401311172686675
647918;49.515280103269;14.331419325690494
647993;49.518323823247954;18.828991180680767
648001;49.026532621708235;14.463409763899168
648027;49.4786944634334;17.220527374906073
648035;50.198985403316954;14.076058683421357
648051;50.45039313671215;14.87626906153845
648094;49.479223618789554;14.295411370706013
648116;50.658716484361435;13.724609764186464
648159;50.462406853889114;14.2164194001468
648167;50.51096861905909;13.803927032663612
648230;50.10837217653648;15.789193563625169
648248;49.276646067342604;17.78705095527159
648256;49.381578888012065;14.845047564105682
648329;49.84632043513903;13.48707226551475
648353;50.19723687948715;14.946100706531102
648370;50.48419287485464;16.1889055984684
648426;50.46915157224173;16.181908536805746
648469;49.10845533290912;16.056587965904097
648477;49.88208564594745;15.98975525412712
648540;48.90228828891964;17.419103070128532
648558;50.218474518188565;17.735299547869428
648604;48.87402063798186;17.475361251413197
648612;49.44506904918032;17.1917408073243
648647;50.250387429057305;15.089464592299649
648655;49.909290569830894;14.737971235466114
648671;49.3607446134139;17.225089070003172
648701;48.792745950275325;16.97375562798397
648728;49.1284549878735;16.830714887136857
648736;50.34415520544437;14.847913149460028
648752;49.91525990286297;16.19524043598917
648761;49.24830550114738;14.765976824951217
648779;50.39241727193336;13.512831812147649
648809;48.832506670151446;16.401994061253852
648833;49.04041595503085;16.594919662932803
648876;49.25437847405571;15.68117667764312
648884;50.13399736447055;14.158724814452471
648906;49.98787095973227;13.755410624893686
648931;49.90305470554442;13.922217392770913
648949;50.188015918282694;13.74849401995746
648957;50.873937686608166;14.270464638905166
648965;50.23918083958345;13.931654413114886
648973;49.91968677171055;13.628910697349264
648990;50.38642154756119;15.82757577451953
649058;49.68984855580657;14.265726945897448
649082;50.290081824392814;13.864750749453608
649112;50.28684571460006;13.843562451545889
649147;50.289912762989566;13.719352951867267
649163;49.12066692989173;17.689988506198706
649171;50.33069489232272;14.78494758116777
649180;50.42711224328803;15.208625278579156
649198;50.16555890592791;15.700695897037727
649210;49.39169415910988;15.46842079903609
649236;49.530688747826;13.906047035818105
649252;49.96121551580381;13.974737035928435
649287;49.71318742396049;15.078299545248877
649309;49.30102504702369;17.48043138012959
649317;50.227549830551574;15.511305468037387
649325;49.54003075286814;15.34441867657161
649473;49.820073125921795;13.181039867300381
649520;50.79703194481352;14.319184768720381
649589;49.03491479358736;14.61501164976632
649619;49.10269084212989;15.229753873961323
649643;49.74516266035228;13.68179929614734
649651;49.00577715995252;14.542204691948095
649660;50.43358633331592;15.007429119602568
649678;50.17513985020785;14.370820227430334
649694;49.04659949283495;13.98056382700121
649767;49.31195175032383;18.086355578926955
649856;50.353490792730184;15.829448133249482
649864;48.94075751944024;16.737195274178266
649988;49.54246038083858;17.8744543619416
649996;49.104034005137095;17.46680325215206
650013;49.43022260631352;18.227713228489485
650099;49.83996080907841;17.327006235550737
650129;50.54830131945136;16.227058164429096
650137;50.55064573327078;16.23612204018787
650145;49.19783358021229;17.077746544060247
650170;49.87285546688783;14.777959467388346
650188;49.221292107680085;15.764049433217261
650196;50.05490086033924;13.688258116411259
650218;49.92690174404534;13.286978767685138
